"x","y","SL","TA","behav_fine","behav_coarse"
-17.6349319698311,-35.4574880718414,2.00747314509323,-2.79890104480018,"Exploratory","Resting"
-5.5967891368467,-28.8318499927224,13.741032087249,0.257294669569251,"Transit","Resting"
-5.59678913696898,-28.8318499927367,1.23119663856838e-10,2.7554661903024,"Resting","Resting"
-5.58465104532922,-28.8307957942131,0.0121837844359714,3.11121183101089,"Resting","Resting"
-0.442274148926687,-34.6544146567833,7.76907824655777,-0.934074605619251,"Transit","Resting"
-0.533801638421179,-34.4786103037543,0.198203057184068,2.89824610679769,"Resting","Resting"
-0.435341963040622,-34.7427949011739,0.281935824594576,3.01833074726076,"Resting","Resting"
-0.672076877709171,-34.8091255270905,0.24585193055498,-1.65435826785228,"Resting","Resting"
-0.668621991458198,-34.8094022452219,0.00346595036481964,2.78848418254597,"Resting","Resting"
-0.66920984100176,-34.8094134217888,0.000587955781937641,-3.04265821404001,"Resting","Resting"
1.68138972924241,-34.9931541406441,2.35776991909676,3.04457334039454,"Resting","Resting"
1.66754223267834,-34.9921061492775,0.0138870964206524,-3.13912061247927,"Resting","Resting"
-6.66888541505883,-38.5841180181261,9.07736609330626,0.482378636881308,"Transit","Resting"
-4.62654633960945,-45.5829691188682,7.29075206199378,1.44788139163151,"Transit","Resting"
-2.3539612760272,-54.2192669465674,8.93030139692599,-0.0266165806534246,"Transit","Resting"
-2.35340691371392,-54.1975072135647,0.0217667934690357,2.85881145112163,"Resting","Resting"
-2.48833324616727,-54.6152943968183,0.439034447031566,2.85468278556788,"Exploratory","Resting"
-2.48376201229255,-54.6030751133535,0.0130463430711825,3.09599214292143,"Resting","Resting"
-2.56010134243137,-54.6029978178737,0.0763393692706064,1.9277651929602,"Resting","Resting"
-2.55158817083495,-54.6029395996873,0.00851337065956938,-3.13374163423806,"Resting","Resting"
-1.51164059895606,-52.6606503879967,2.20317460363602,1.07237451226856,"Exploratory","Resting"
3.82351068979824,-37.7775645969983,15.8104421802843,0.147382174725439,"Transit","Resting"
3.95850725743491,-38.0602472294472,0.31326273950459,-2.35186040483588,"Resting","Resting"
3.95494668258031,-38.0395543412001,0.0209969835286684,2.86646050703536,"Resting","Resting"
4.23780509425214,-38.4233838999926,0.476795565474735,-2.676903024035,"Resting","Resting"
4.22462143408335,-38.4136193021035,0.0164059826704204,-2.84338099444199,"Resting","Resting"
4.22464746143056,-38.4135073172823,0.000114969661145636,-1.16166443190173,"Resting","Resting"
4.20574839922832,-38.4380537302087,0.030979040328522,2.71382098121305,"Resting","Resting"
3.61305167448703,-37.2317134077572,1.34407826449626,-2.02877887118937,"Resting","Resting"
4.08166922032266,-38.6059611035026,1.45195011399374,3.01354874304125,"Exploratory","Resting"
4.01238260569621,-37.9545112309248,0.655124088587825,2.91891785736134,"Resting","Resting"
1.64003933564898,-37.7964798299845,2.37760099987814,1.39832132665599,"Exploratory","Resting"
2.29244211314389,-37.6672091284801,0.66508668483929,-2.87946507834716,"Resting","Resting"
1.24272090141896,-37.2055478220577,1.14675445680101,2.53164641470076,"Resting","Resting"
1.28870445236087,-37.1152431973905,0.101338108298427,-1.62744620676894,"Resting","Resting"
1.03972434448051,-44.2699902766645,7.1590779338194,-2.70539357849386,"Transit","Resting"
1.04099749719607,-44.2645744277192,0.00556348250964413,2.94549101723959,"Resting","Resting"
1.03074377683073,-44.2882179268977,0.0257711822533098,2.96327961582815,"Resting","Resting"
1.04020786312769,-44.2713432311021,0.019347462046228,3.03966132981866,"Resting","Resting"
0.991797794868895,-44.3620563272362,0.102822179120316,-3.12067402831657,"Resting","Resting"
0.991854351398018,-44.3620380567582,5.9434429016767e-05,2.37347439097481,"Resting","Resting"
0.980148180958882,-44.3598447387189,0.0119098728108913,2.64391039032388,"Resting","Resting"
1.37679297860769,-44.3155436385302,0.399111116081461,-2.84514720792365,"Resting","Resting"
1.05755264192687,-44.322981579032,0.319326972745792,3.05365869105159,"Resting","Resting"
1.06403132898418,-44.3289925731655,0.00883772801453559,2.37032868824777,"Resting","Resting"
1.05515935264199,-44.3411108172316,0.0150187816903926,-1.45478463617239,"Resting","Resting"
1.11531840870599,-44.261819195398,0.0995302633349575,3.12450034894831,"Resting","Resting"
1.09480122235648,-44.2844910109217,0.0305772162703084,3.05509145932399,"Resting","Resting"
1.06653196451523,-44.2592920840796,0.0378699993779753,-1.56328285612801,"Resting","Resting"
1.05919158470862,-44.2684291262357,0.0117203547330095,1.62204456802378,"Resting","Resting"
-0.687710003533749,-44.9553378388671,1.87710115297304,-0.519362936773848,"Exploratory","Resting"
-0.683239367146693,-44.9555962933184,0.00447810098240535,2.70920138480284,"Resting","Resting"
-0.748345025303977,-44.9699490809637,0.0666689525737773,-2.86686228993685,"Resting","Resting"
-0.65560410671407,-45.0517918705296,0.123689612275361,2.20155403106425,"Resting","Resting"
7.65157082725609,-58.3429238667051,15.6736513015743,-0.289129707948202,"Transit","Resting"
7.6508557252164,-58.3408720607843,0.00217285030861983,2.91834018584202,"Resting","Resting"
7.6508557252164,-58.3408720607843,2.06851954703051e-15,2.42009052805905,"Resting","Resting"
7.63016702016773,-58.446639020788,0.107771389269169,0.192976018698809,"Resting","Resting"
7.52125226550436,-58.522735891955,0.132865185751516,-0.767787407804504,"Exploratory","Exploratory"
6.57271808589926,-57.4850678899,1.40587053897858,-1.44008600812832,"Exploratory","Exploratory"
6.12129851117736,-54.689876039102,2.8314090335396,-0.580435627988005,"Exploratory","Exploratory"
5.30021407064198,-55.7387896416308,1.33206584073732,2.317314778262,"Exploratory","Exploratory"
7.48696835693587,-54.5255401415995,2.5007736118951,2.74149241331739,"Exploratory","Exploratory"
10.3891134067773,-56.7296072718999,3.64422252410447,-1.15606327915591,"Exploratory","Exploratory"
10.0889047324222,-57.1751828203334,0.537273503459681,-1.51416112108268,"Exploratory","Exploratory"
9.80135191234146,-59.5659889092752,2.40803662332144,0.473194304270702,"Exploratory","Exploratory"
11.2000692205537,-58.4136119844481,1.81228659024074,2.3796297575653,"Exploratory","Exploratory"
13.6986408412983,-61.0566409555384,3.63709530889874,-1.50262055534322,"Exploratory","Exploratory"
14.9968013521569,-60.454685655074,1.4309335748769,1.2476737328133,"Exploratory","Exploratory"
15.5141947088785,-61.1902254062785,0.89928561157268,-1.39196592483085,"Exploratory","Exploratory"
17.7925300143578,-63.3792376068507,3.15952309351383,0.192372595125038,"Exploratory","Exploratory"
13.9423742377797,-62.8388925206388,3.88788789911843,-2.51561950180971,"Exploratory","Exploratory"
14.4982280244938,-63.261204642216,0.698083777375952,2.63131118748422,"Exploratory","Exploratory"
16.882520837541,-62.814987467966,2.42568794055302,0.834722987528644,"Exploratory","Exploratory"
16.657641981171,-63.1338432415981,0.390178810830087,-2.3700577997234,"Exploratory","Exploratory"
15.2271920002106,-63.4151510512935,1.4578481511547,-0.762364411446367,"Exploratory","Exploratory"
13.9583829140215,-62.9742301837357,1.34323777070336,-0.528631693140468,"Exploratory","Exploratory"
12.9189375649403,-64.9560608721054,2.23787835037793,1.42220394560007,"Exploratory","Exploratory"
13.2391305420548,-66.0811224622415,1.16973805793991,0.760314659871701,"Exploratory","Exploratory"
14.3522929962071,-67.1317770219158,1.53068796725483,0.53700838693196,"Exploratory","Exploratory"
16.718837048299,-66.3066672412373,2.506259543755,1.09199539337416,"Exploratory","Exploratory"
16.0502989075876,-67.7604846964974,1.60016512860543,-2.33728835136149,"Exploratory","Exploratory"
17.0472794375579,-67.3784017709958,1.06768794087964,2.36778659307282,"Exploratory","Exploratory"
14.852838727629,-64.9250589447502,3.29157425140067,1.93457234188037,"Exploratory","Exploratory"
13.6126110198508,-64.681603960235,1.26389679033777,0.647211062070008,"Exploratory","Exploratory"
12.6742787422337,-65.0599057494749,1.01172116067628,0.577064997439142,"Exploratory","Exploratory"
15.3407498035317,-64.9667358870501,2.66809830103837,2.79328872636174,"Exploratory","Exploratory"
15.6989465425851,-64.7579949235751,0.41458134750732,0.492715832757864,"Exploratory","Exploratory"
14.6421894782849,-65.0248085472448,1.08991972306416,2.86126438671227,"Exploratory","Exploratory"
11.3688495675997,-65.9163437872821,3.39257855548142,0.0185979371015878,"Exploratory","Exploratory"
14.3858300600779,-69.608707513138,4.76819894467606,1.98995681407738,"Exploratory","Exploratory"
14.3953111653301,-64.4842264818865,5.12448980202063,2.45466945433273,"Exploratory","Exploratory"
10.8830177465959,-66.0413416391824,3.84198030608755,1.98994221708078,"Exploratory","Exploratory"
8.84625671260875,-66.6250956665639,2.11876479913478,-0.13816908841713,"Exploratory","Exploratory"
9.85945308951564,-66.972275953861,1.07102803421057,2.53234646909218,"Exploratory","Exploratory"
10.5083190855452,-67.6404304203036,0.931373969912537,-0.469923112652441,"Exploratory","Exploratory"
9.4746119820146,-70.5252711113582,3.06445038932823,-1.11482458256438,"Exploratory","Exploratory"
9.51081419736439,-70.5922579548871,0.0761435328981241,0.839542988072443,"Exploratory","Exploratory"
11.3653220474949,-68.7402316792051,2.62091600247172,1.8600528968178,"Exploratory","Exploratory"
12.1742990844587,-65.6848342313418,3.16067989691209,0.527237033355862,"Exploratory","Exploratory"
12.0067854834562,-67.2237450038739,1.54800102465607,-2.99118717561506,"Exploratory","Exploratory"
12.2421169032696,-67.1946284039677,0.237125817956397,1.80232182648699,"Exploratory","Exploratory"
12.528462114284,-66.7603510420867,0.520183051351369,0.864768779399334,"Exploratory","Exploratory"
12.7635761898022,-67.700873167138,0.969464025231348,-2.31370324460427,"Exploratory","Exploratory"
15.4417649614481,-63.8760187237455,4.66928330792959,2.28576577077063,"Exploratory","Exploratory"
19.7589795557043,-61.7152898056143,4.82774184381347,-0.495890961860449,"Exploratory","Exploratory"
18.7830113150409,-61.2712910618821,1.07221681166607,2.25060454643879,"Exploratory","Exploratory"
17.8752805850462,-61.4842101297473,0.932367742705263,0.657344201138781,"Exploratory","Exploratory"
17.0342972665259,-61.4367815656587,0.842319660652044,-0.28673365222468,"Exploratory","Exploratory"
12.0739392890257,-58.9529406013732,5.54748746738671,-0.407901152914581,"Exploratory","Exploratory"
11.7869255587843,-58.6876523333008,0.390838517195955,-0.281844199645068,"Exploratory","Exploratory"
9.86176340740773,-59.1610880022553,1.98252128405502,0.987217123384357,"Exploratory","Exploratory"
9.84475932127288,-58.836787603067,0.324745881973886,-1.75954605503584,"Exploratory","Exploratory"
9.66911146121519,-59.402682028887,0.592527359635796,2.78824623207018,"Exploratory","Exploratory"
9.34964999818292,-59.4326712733658,0.320865986273292,-1.17623499865756,"Exploratory","Exploratory"
11.5298700139969,-60.5828397332512,2.46500442260676,2.56255103292493,"Exploratory","Exploratory"
12.4181939280899,-59.0918370312611,1.73557150059898,1.5189200067608,"Exploratory","Exploratory"
12.2647551923869,-56.5787088439595,2.51780792186849,0.598297054593832,"Exploratory","Exploratory"
10.2661932655523,-56.2053540747889,2.03313638476501,1.32513419180948,"Exploratory","Exploratory"
9.03034201732358,-59.3645232376075,3.39229687778824,1.38258636997474,"Exploratory","Exploratory"
7.98566066636148,-60.3020320860701,1.40366732739415,-0.466520379829245,"Exploratory","Exploratory"
9.61462932541938,-59.2870360576386,1.91931129052188,2.96743512942415,"Exploratory","Exploratory"
7.64423431322417,-58.4663069348211,2.13449122676213,2.18969226419202,"Exploratory","Exploratory"
7.01655334661084,-59.6443327226407,1.33481390186672,1.47591013330693,"Exploratory","Exploratory"
6.02668156698701,-59.0164299977115,1.17222351625839,-1.64651376863884,"Exploratory","Exploratory"
5.69852179740581,-60.2087030415983,1.23660981944624,1.86748665505796,"Exploratory","Exploratory"
3.24392396850367,-58.1660588820359,3.19334396272082,-1.99625982734318,"Exploratory","Exploratory"
3.14715839605293,-58.452040032897,0.301908586594602,1.93857719130414,"Exploratory","Exploratory"
3.76003484267281,-59.2376933002937,0.996427917810698,0.988750050871225,"Exploratory","Exploratory"
4.30705112403583,-59.1224995029823,0.559013795013379,1.1158701681515,"Exploratory","Exploratory"
3.534406751142,-57.5794149840271,1.72571410135158,1.82746208099379,"Exploratory","Exploratory"
0.71523194627632,-55.3414908333843,3.59945149771735,0.435614744691204,"Exploratory","Exploratory"
0.330818377396846,-58.2174241551909,2.90151103106923,2.10888102644532,"Exploratory","Exploratory"
-0.419928159836405,-56.6512260367483,1.73683531440975,-2.56172850869778,"Exploratory","Exploratory"
0.104509059198449,-54.2386775516301,2.46889136856104,-0.66103496205093,"Exploratory","Exploratory"
3.92619985202963,-56.0810861974706,4.2426159541347,-1.80596674539821,"Exploratory","Exploratory"
-1.36172221937547,-58.2655570531312,5.72136633615466,-2.30062025411377,"Exploratory","Exploratory"
0.42711188064311,-59.8947377326448,2.41953655146802,2.01111685616378,"Exploratory","Exploratory"
2.86910764794902,-58.3847587102389,2.87112869367532,1.29251707418132,"Exploratory","Exploratory"
1.97333713085337,-56.0140788740169,2.53427064560348,1.37827227137236,"Exploratory","Exploratory"
-1.01329836679128,-53.814847920821,3.70899021045975,0.57481352116469,"Exploratory","Exploratory"
1.55632136566131,-55.0846337004542,2.866234724437,-2.96583940617872,"Exploratory","Exploratory"
1.19434808478825,-55.2697791118567,0.40657530597595,-2.20983678658367,"Exploratory","Exploratory"
2.64329294200125,-55.8280967152668,1.55279095358056,2.30100239903736,"Exploratory","Exploratory"
0.827780230421331,-55.8412997740733,1.81556071963185,-2.76652680814614,"Exploratory","Exploratory"
0.362589446773807,-56.6375718128572,0.922199341216208,1.03479515310884,"Exploratory","Exploratory"
-0.910648334621324,-54.7994479115477,2.236030841589,-2.00706516117728,"Exploratory","Exploratory"
0.435111474390006,-53.9201100073067,1.60757724958557,-1.59782360372089,"Exploratory","Exploratory"
2.4172726061284,-53.8032754051309,1.9856014394737,-0.519896351815582,"Exploratory","Exploratory"
3.44040929879776,-53.7243264843442,1.02617816385838,0.0181360850864547,"Exploratory","Exploratory"
3.25550616594032,-53.3857889355796,0.385741935060301,1.99369256118338,"Exploratory","Exploratory"
1.87255526809314,-52.4364228990174,1.67745314606224,0.469295727067884,"Exploratory","Exploratory"
0.17025037567479,-53.0009909216978,1.79348236651066,0.921827412120415,"Exploratory","Exploratory"
0.366222196904864,-52.0459969658953,0.974894050825754,-2.09342799748463,"Exploratory","Exploratory"
0.964587732298678,-55.0260958639238,3.03957739759623,-2.74104272400317,"Exploratory","Exploratory"
2.81385312846919,-53.3820766216794,2.47438513056143,2.09935515930043,"Exploratory","Exploratory"
4.87548352120907,-53.3542604927362,2.06181803593289,-0.713219665216139,"Exploratory","Exploratory"
6.08788125295082,-59.8644432442762,6.62211353862062,-1.4001660546506,"Exploratory","Exploratory"
8.86068257808407,-69.5509363259345,10.0755434299929,0.0946771941819838,"Transit","Exploratory"
8.86342266739136,-69.5313143685811,0.0198123522023507,2.72404690657689,"Resting","Exploratory"
8.60828496796142,-69.6692351789684,0.290029990877337,2.20512070735146,"Exploratory","Exploratory"
9.00287476028994,-71.7997399608433,2.16673757751173,1.25835310501202,"Exploratory","Exploratory"
6.68625812875803,-72.8134215459429,2.52868799448655,-1.34146161714657,"Exploratory","Exploratory"
4.94783331084119,-73.435707892252,1.84644554329443,-0.0687207098991198,"Exploratory","Exploratory"
4.56660987426687,-73.0218733892355,0.562663580197331,-1.17014075989377,"Exploratory","Exploratory"
4.5876139657547,-73.0358402565017,0.0252239021656405,-2.90201994113209,"Resting","Exploratory"
4.41847696079011,-73.3274521448866,0.337112473657993,-1.50956584231087,"Exploratory","Exploratory"
5.41489244412379,-73.3733520519923,0.997472113344228,2.05035304758293,"Exploratory","Exploratory"
5.41295800727703,-73.3732905647741,0.0019354138038393,-3.12733506013894,"Resting","Exploratory"
7.35184456956288,-74.0553649469832,2.05536044631558,2.83510195623345,"Exploratory","Exploratory"
4.84020985296523,-72.5783596186274,2.91373534996061,2.94826044857315,"Exploratory","Exploratory"
-2.00784655451949,-69.3296973637955,7.57955691357101,0.088645758790001,"Transit","Exploratory"
-2.74592861168904,-67.2884489901052,2.17058979224748,-0.780887452993968,"Exploratory","Exploratory"
-0.335174670647252,-69.4587726762211,3.24376933007952,-2.65071609653086,"Exploratory","Exploratory"
-1.08676202415779,-68.5485744389149,1.18040009367688,2.99399962684495,"Exploratory","Exploratory"
-1.21230502927504,-67.986226218495,0.576191432722856,-0.470594315559307,"Exploratory","Exploratory"
-0.964837553396149,-68.2664546574556,0.373855760447961,-2.63784399738483,"Exploratory","Exploratory"
-0.873187676941642,-69.4714734549748,1.20849907001568,-0.647484052824026,"Exploratory","Exploratory"
-1.01070487609603,-69.1435704406131,0.355571887092774,-2.8203992680711,"Resting","Exploratory"
0.41888476788566,-68.6814505295083,1.50242516033884,-1.65524889345185,"Exploratory","Exploratory"
0.470052443235927,-68.7489863779853,0.0847302887417578,-1.23507673585244,"Resting","Exploratory"
1.02212635734406,-68.2687033897267,0.731749516876761,1.63839439774874,"Exploratory","Exploratory"
-0.416181075062047,-68.5028054335408,1.45723437958094,2.58697083977648,"Exploratory","Exploratory"
-8.19697690789609,-71.6009814583924,8.37493155035983,0.21759118402156,"Transit","Exploratory"
-9.24461370272416,-72.2705192452416,1.24331158681021,0.189731276052068,"Exploratory","Exploratory"
-8.03555340372647,-68.622355369996,3.84329630229825,-2.45949017609514,"Exploratory","Exploratory"
-8.93698747897168,-65.4185689442002,3.32818732257158,0.594298289446356,"Exploratory","Exploratory"
-9.76443202869286,-63.5212867507956,2.06986574547081,0.136978151678406,"Exploratory","Exploratory"
-8.83778959387129,-63.2720527231827,0.959574802989441,-1.71930215005281,"Exploratory","Exploratory"
-10.7518881228007,-62.8159076662292,1.96769954297721,2.64490155161172,"Exploratory","Exploratory"
-10.7519069600212,-62.8212265313117,0.0053188984392196,1.80119930600076,"Resting","Exploratory"
-8.10020935098731,-62.9893706440527,2.6570232690749,1.51101269316088,"Exploratory","Exploratory"
-5.5365874238775,-61.2902442607715,3.07557927088871,0.648634661300059,"Exploratory","Exploratory"
-2.78173910293738,-60.0232952938433,3.0322184875413,-0.154254984516413,"Exploratory","Exploratory"
-0.919780981206557,-60.513796925222,1.92548173127261,-0.688635666291049,"Exploratory","Exploratory"
-1.59109923878644,-59.8700925199992,0.930066430027087,2.63477136471164,"Exploratory","Exploratory"
-1.87091457478529,-59.9300758227066,0.286172358664914,0.975573971977509,"Exploratory","Exploratory"
-3.06302179000462,-57.8484179304892,2.39883705007428,-1.26188483941436,"Exploratory","Exploratory"
-11.7830633668139,-45.5817515443334,15.0502567861989,0.0979030711020813,"Transit","Exploratory"
-12.141906904363,-46.6532130544405,1.12995506639945,2.20043741942801,"Exploratory","Exploratory"
-11.5126162587754,-46.6539406097204,0.629291066169542,1.89280936324468,"Exploratory","Exploratory"
-11.5127164491014,-46.6539414530706,0.000100193875431116,-3.13201922052313,"Resting","Exploratory"
-10.4245919165953,-46.1771863104524,1.18798588554517,-2.7370591556487,"Exploratory","Exploratory"
7.14963017081791,-40.0109523090813,18.6245999618083,-0.0755028026181295,"Transit","Exploratory"
6.19802083228173,-41.823568357654,2.04722672724169,-2.39168521341485,"Exploratory","Exploratory"
7.38755807348849,-43.6620553473983,2.18975643843715,1.05771813875463,"Exploratory","Exploratory"
10.9356635734764,-37.5124264855217,7.09978786851205,2.04400749265938,"Exploratory","Exploratory"
9.77768077755664,-38.5643586287918,1.56444411523423,2.83155064067262,"Exploratory","Exploratory"
9.77769512132451,-38.5643592528193,1.43573356496744e-05,2.36066855684384,"Resting","Exploratory"
10.0296070371375,-38.4337638067862,0.283751271104084,0.521750217196517,"Exploratory","Exploratory"
17.3041952642132,-42.5626865570072,8.36466597963128,-0.994513820821572,"Transit","Exploratory"
14.2197908030099,-42.0279304439202,3.13041770068702,-2.7970190650596,"Exploratory","Exploratory"
14.2734011354486,-42.0134115587275,0.0555415679596883,-2.70544661852447,"Resting","Exploratory"
14.8212278592147,-42.1239039441974,0.558858377873295,-0.463500464871952,"Exploratory","Exploratory"
16.1828748768398,-44.9636837485869,3.14935420967941,-0.924668488268354,"Exploratory","Exploratory"
16.9398903611726,-44.8471239524618,0.765936439655631,1.27646369436219,"Exploratory","Exploratory"
13.2373707378692,-42.0281245866033,4.65353725521317,2.33807927070645,"Exploratory","Exploratory"
9.81838219332199,-41.4861237811146,3.46168276144647,0.493521975228362,"Exploratory","Exploratory"
10.0304690612081,-40.5485713365056,0.961241606424774,-1.63604698038081,"Exploratory","Exploratory"
10.03032620273,-40.5484209895882,0.000207395130995281,0.982332819239117,"Resting","Exploratory"
13.664317805858,-42.2640074935341,4.01859826607813,-2.77173496035515,"Exploratory","Exploratory"
13.2872262871629,-42.5830723144591,0.493963939396028,-1.99828039370216,"Exploratory","Exploratory"
11.5530579153996,-41.6647758170289,1.96229671528456,-1.18923005460523,"Exploratory","Exploratory"
2.67823841996081,-37.9005428300937,9.64011779266994,0.0858442262265227,"Transit","Exploratory"
2.67823933562793,-37.9005428059242,9.15986049485867e-07,-2.71405497132646,"Resting","Exploratory"
1.33658205420831,-38.5447425909399,1.48830024652304,-2.72033821705164,"Exploratory","Exploratory"
1.54601062875873,-37.9954693722101,0.587844704536839,-2.38270774598158,"Exploratory","Exploratory"
4.23259296979283,-26.6778739819923,11.6320974072536,0.131200526646154,"Transit","Exploratory"
1.67234488299567,-24.3666982569719,3.44911633579851,1.06955012362715,"Exploratory","Exploratory"
5.16191838060152,-20.0378877737252,5.56019094951421,-1.51494906924103,"Exploratory","Exploratory"
10.4649137193375,-15.2239868592879,7.16208081333041,-0.155238752209786,"Transit","Exploratory"
15.2380813387563,-13.3341527157644,5.13367336447264,-0.360099725358968,"Exploratory","Exploratory"
28.1546507687284,-10.1771040295717,13.2967936829253,-0.137273093932826,"Transit","Exploratory"
27.8918614255301,-10.2139159760637,0.265355155034085,3.04104996738906,"Exploratory","Exploratory"
26.7924417058334,-8.20006250913777,2.29441267131869,-1.21026046166896,"Exploratory","Exploratory"
26.2257037211203,-7.32077186941021,1.04610896776059,0.0728155053780736,"Exploratory","Exploratory"
26.4305870532454,-6.41936060459257,0.924402211227785,-0.796022000300042,"Exploratory","Exploratory"
25.9308361349184,-5.72898204815177,0.852275502148217,0.850068057523832,"Exploratory","Exploratory"
19.2742892805828,-1.66004211050938,7.80165932607329,0.395558682350601,"Transit","Exploratory"
19.5363872796352,-2.84238474099844,1.2110447790974,2.33760977640728,"Exploratory","Exploratory"
17.731557437798,-1.8546905789141,2.05741355001895,-2.28967538715327,"Exploratory","Exploratory"
16.4484217144909,-2.85575245794768,1.6274403737406,1.16326082879131,"Exploratory","Exploratory"
16.4899331551127,-2.75927461820903,0.105029392377224,-2.63965248898362,"Resting","Exploratory"
16.4899067775599,-2.75937070463012,9.96412344720561e-05,-3.00318646333379,"Resting","Exploratory"
19.2528588642982,-5.58314847137704,3.95064869478237,1.04243008306575,"Exploratory","Exploratory"
19.4955883647149,-5.40093845114987,0.303509640446086,1.44021573385192,"Exploratory","Exploratory"
18.7186615224545,-7.32050235905301,2.07083097203732,-2.59931383217451,"Exploratory","Exploratory"
19.4709537184659,-8.42518037774969,1.33650928660121,0.982451179126506,"Exploratory","Exploratory"
16.8722340105339,-8.93838999663783,2.64891076356178,-1.97368380782992,"Exploratory","Exploratory"
15.4676491136516,-9.51302473985671,1.51758486440269,0.193361466304063,"Exploratory","Exploratory"
15.2116911603935,-10.1667297259418,0.702028975661623,0.809257769177228,"Exploratory","Exploratory"
12.0717747084747,-10.5383168570499,3.16182737053048,-1.07980077159064,"Exploratory","Exploratory"
13.9887909960045,-10.6077566471322,1.91827352874956,2.98759050666794,"Exploratory","Exploratory"
12.4563716682646,-11.7146366749861,1.89036832180736,-2.47984367194565,"Exploratory","Exploratory"
13.2992154181616,-12.0428480763558,0.90449340004752,2.14470722165301,"Exploratory","Exploratory"
11.6648784989698,-11.3955031562129,1.75787161393206,3.13580475572347,"Exploratory","Exploratory"
9.77845530078174,-8.7966960679749,3.21129113668297,-0.565779917175966,"Exploratory","Exploratory"
